id	date	r1	r2	TG92300
GAS-TG704912-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704912-095_S9_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704912-095_S9_R2_001.fastq.gz	89.85%
GAS-TG704914-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704914-095_S10_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704914-095_S10_R2_001.fastq.gz	90.08%
GAS-TG704918-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704918-095_S12_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704918-095_S12_R2_001.fastq.gz	90.07%
GAS-TG704920-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704920-095_S13_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704920-095_S13_R2_001.fastq.gz	90.01%
GAS-TG704922-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704922-095_S14_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704922-095_S14_R2_001.fastq.gz	89.99%
GAS-TG704924-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704924-095_S15_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704924-095_S15_R2_001.fastq.gz	90.01%
GAS-TG704926-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704926-095_S16_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704926-095_S16_R2_001.fastq.gz	90.01%
GAS-TG704928-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704928-095_S17_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704928-095_S17_R2_001.fastq.gz	90.03%
GAS-TG704930-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704930-095_S18_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704930-095_S18_R2_001.fastq.gz	89.06%
GAS-TG704932-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704932-095_S19_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704932-095_S19_R2_001.fastq.gz	90.02%
GAS-TG704934-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704934-095_S20_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704934-095_S20_R2_001.fastq.gz	90.00%
GAS-TG704936-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704936-095_S21_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704936-095_S21_R2_001.fastq.gz	90.09%
GAS-TG704938-095	2021-02-08	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704938-095_S22_R1_001.fastq.gz	/TGenNextGen/TGN-MiniSeq0064/PMI-TGN_Bowers_PH-GAS/GAS-TG704938-095_S22_R2_001.fastq.gz	90.08%
GAS-TG110879-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110879-xx-CL-USA-xxxx-081-JB_S41_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110879-xx-CL-USA-xxxx-081-JB_S41_L001_R2_001.fastq.gz	90.63%
TG92308	2017-02-27	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92308_S24_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92308_S24_L001_R2_001.fastq.gz	90.14%
TG92140	2016-08-03	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92140_S12_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92140_S12_L001_R2_001.fastq.gz	90.55%
GAS-TG253880-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253880-095_S12_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253880-095_S12_L001_R2_001.fastq.gz	91.61%
GAS-TG110887-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110887-xx-CL-USA-xxxx-081-JB_S43_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG110887-xx-CL-USA-xxxx-081-JB_S43_L001_R2_001.fastq.gz	87.63%
GAS-TG134348-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134348-095_S27_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134348-095_S27_L001_R2_001.fastq.gz	91.62%
TG92224	2016-08-03	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92224_S7_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92224_S7_L001_R2_001.fastq.gz	92.31%
GAS-TG132840-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132840-095_S1_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132840-095_S1_L001_R2_001.fastq.gz	92.42%
GAS-TG134524-095	2019-09-06	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134524-095_S18_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0785/PMI-TGN_Bowers_PH-GAS/GAS-TG134524-095_S18_L001_R2_001.fastq.gz	80.14%
TG93422	2016-10-10	/scratch/mvalentine/GAS_all_types_repo/05-06/TG93422_S39_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/05-06/TG93422_S39_L001_R2_001.fastq.gz	89.44%
GAS-TG102875-xx-CL-USA-xxxx-081-JB	2018-02-07	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102875-xx-CL-USA-xxxx-081-JB_S32_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0493/PMI-TGN_Bowers_PH-MISC/GAS-TG102875-xx-CL-USA-xxxx-081-JB_S32_L001_R2_001.fastq.gz	87.86%
id	date	r1	r2	TG92300
B	2015-09-11	/scratch/mvalentine/FMC_GAS_all_isolates/B_S10_L001_R1_001.fastq.gz	/scratch/mvalentine/FMC_GAS_all_isolates/B_S10_L001_R2_001.fastq.gz	89.53%
TG78067	2017-02-22	/scratch/mvalentine/GAS_all_types_repo/TG78067_S37_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/TG78067_S37_L001_R2_001.fastq.gz	91.25%
TG92344	2017-02-27	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92344_S8_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92344_S8_L001_R2_001.fastq.gz	92.82%
GAS-TG134028-095	2019-08-02	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-GAS/GAS-TG134028-095_S22_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-GAS/GAS-TG134028-095_S22_L001_R2_001.fastq.gz	88.61%
GAS-TG134284-095	2019-08-26	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134284-095_S21_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0775/PMI-TGN_Bowers_PH-GAS/GAS-TG134284-095_S21_L001_R2_001.fastq.gz	87.57%
GAS-TG134000-095	2019-08-02	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-GAS/GAS-TG134000-095_S53_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiSeq0764/PMI-TGN_Bowers_PH-GAS/GAS-TG134000-095_S53_L001_R2_001.fastq.gz	82.55%
GAS-TG253890-095	2019-11-18	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253890-095_S17_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0041/PMI-TGN_Bowers_PH-GAS/GAS-TG253890-095_S17_L001_R2_001.fastq.gz	88.97%
TG78047	2017-02-22	/scratch/mvalentine/GAS_all_types_repo/TG78047_S32_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/TG78047_S32_L001_R2_001.fastq.gz	93.25%
GAS-TG132920-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132920-095_S19_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132920-095_S19_L001_R2_001.fastq.gz	92.17%
TG92300	2016-08-03	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92300_S22_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92300_S22_L001_R2_001.fastq.gz	98.70%
GAS-TG132972-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132972-095_S32_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132972-095_S32_L001_R2_001.fastq.gz	92.34%
GAS-TG132996-095	2019-01-25	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132996-095_S38_L001_R1_001.fastq.gz	/scratch/TGenNextGen/TGN-MiniSeq0024/PMI-TGN_Bowers_PH-GAS/GAS-TG132996-095_S38_L001_R2_001.fastq.gz	91.76%
TG78247	2017-02-22	/scratch/mvalentine/GAS_all_types_repo/TG78247_S32_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/TG78247_S32_L001_R2_001.fastq.gz	90.69%
TG92300	2016-08-03	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92300_S22_L001_R1_001.fastq.gz	/scratch/mvalentine/GAS_all_types_repo/15-16/TG92300_S22_L001_R2_001.fastq.gz	98.70%
